,name,id,z_inv,h_0,bc,storage,a,b,c,max_depth,map_x,map_y,base_demand,tank,tank_fake_node,demand_pattern,tank_min,tank_max
214,281,214,82.296,0.0,False,functional,0,0,1e-05,inf,14100.0,30200.0,0.0020188862848,False,False,1,-inf,inf
215,282,215,79.248,0.0,False,functional,0,0,1e-05,inf,13700.0,30200.0,0.0001261803928,False,False,1,-inf,inf
216,283,216,78.0288,0.0,False,functional,0,0,1e-05,inf,12000.0,30400.0,0.0001261803928,False,False,1,-inf,inf
217,284,217,74.3712,0.0,False,functional,0,0,1e-05,inf,11100.0,30300.0,0.001892705892,False,False,1,-inf,inf
218,285,218,65.8368,0.0,False,functional,0,0,1e-05,inf,10200.0,30200.0,0.0004416313748,False,False,1,-inf,inf
219,286,219,73.152,0.0,False,functional,0,0,1e-05,inf,9100.0,30800.0,0.0004416313748,False,False,1,-inf,inf
220,287,220,73.152,0.0,False,functional,0,0,1e-05,inf,8900.0,30900.0,0.0001261803928,False,False,1,-inf,inf
221,288,221,73.152,0.0,False,functional,0,0,1e-05,inf,8600.0,30900.0,-0.009778980442,False,False,6,-inf,inf
222,289,222,84.12480000000001,0.0,False,functional,0,0,1e-05,inf,8400.0,31500.0,0.0001261803928,False,False,1,-inf,inf
223,290,223,70.104,0.0,False,functional,0,0,1e-05,inf,6900.0,31500.0,0.0001261803928,False,False,1,-inf,inf
224,291,224,70.104,0.0,False,functional,0,0,1e-05,inf,7000.0,30100.0,0.0004416313748,False,False,1,-inf,inf
225,292,225,62.1792,0.0,False,functional,0,0,1e-05,inf,7300.0,30000.0,-0.01212593574808,False,False,3,-inf,inf
226,293,226,103.632,0.0,False,functional,0,0,1e-05,inf,13700.0,33700.0,0.0001261803928,False,False,1,-inf,inf
227,294,227,98.1456,0.0,False,functional,0,0,1e-05,inf,13700.0,34500.0,0.0001261803928,False,False,1,-inf,inf
228,295,228,97.536,0.0,False,functional,0,0,1e-05,inf,14500.0,34300.0,0.0001261803928,False,False,1,-inf,inf
229,296,229,96.9264,0.0,False,functional,0,0,1e-05,inf,15000.0,34300.0,0.0001261803928,False,False,1,-inf,inf
230,297,230,90.83040000000001,0.0,False,functional,0,0,1e-05,inf,15100.0,34700.0,-0.013141687910120001,False,False,5,-inf,inf
231,298,231,88.39200000000001,0.0,False,functional,0,0,1e-05,inf,16100.0,34100.0,0.0004416313748,False,False,1,-inf,inf
232,299,232,97.536,0.0,False,functional,0,0,1e-05,inf,16400.0,35700.0,0.0004416313748,False,False,1,-inf,inf
233,300,233,102.4128,0.0,False,functional,0,0,1e-05,inf,18000.0,34000.0,0.0004416313748,False,False,1,-inf,inf
234,301,234,92.6592,0.0,False,functional,0,0,1e-05,inf,14500.0,35300.0,0.0010725333388,False,False,1,-inf,inf
235,302,235,98.1456,0.0,False,functional,0,0,1e-05,inf,13500.0,35300.0,0.0001261803928,False,False,1,-inf,inf
236,303,236,98.1456,0.0,False,functional,0,0,1e-05,inf,13500.0,35600.0,0.0001261803928,False,False,1,-inf,inf
237,304,237,91.44,0.0,False,functional,0,0,1e-05,inf,12800.0,36400.0,0.0001261803928,False,False,1,-inf,inf
238,305,238,91.7448,0.0,False,functional,0,0,1e-05,inf,12800.0,35600.0,0.0005678117676,False,False,1,-inf,inf
239,306,239,102.4128,0.0,False,functional,0,0,1e-05,inf,12100.0,34500.0,0.0001261803928,False,False,1,-inf,inf
240,307,240,99.9744,0.0,False,functional,0,0,1e-05,inf,12700.0,34500.0,0.0001261803928,False,False,1,-inf,inf
241,308,241,94.488,0.0,False,functional,0,0,1e-05,inf,12800.0,36900.0,0.0001261803928,False,False,1,-inf,inf
242,309,242,91.7448,0.0,False,functional,0,0,1e-05,inf,11100.0,36900.0,6.30901964e-05,False,False,1,-inf,inf
243,310,243,106.0704,0.0,False,functional,0,0,1e-05,inf,10800.0,39700.0,6.30901964e-05,False,False,1,-inf,inf
244,311,244,86.56320000000001,0.0,False,functional,0,0,1e-05,inf,10300.0,40900.0,6.30901964e-05,False,False,1,-inf,inf
245,312,245,85.34400000000001,0.0,False,functional,0,0,1e-05,inf,9800.0,40500.0,6.30901964e-05,False,False,1,-inf,inf
246,313,246,85.34400000000001,0.0,False,functional,0,0,1e-05,inf,9900.0,40300.0,-0.01711006126368,False,False,8,-inf,inf
247,314,247,112.77600000000001,0.0,False,functional,0,0,1e-05,inf,8400.0,40800.0,6.30901964e-05,False,False,1,-inf,inf
248,315,248,108.50880000000001,0.0,False,functional,0,0,1e-05,inf,8400.0,40000.0,6.30901964e-05,False,False,1,-inf,inf
249,316,249,116.43360000000001,0.0,False,functional,0,0,1e-05,inf,7500.0,40000.0,6.30901964e-05,False,False,1,-inf,inf
250,317,250,96.3168,0.0,False,functional,0,0,1e-05,inf,4500.0,39800.0,6.30901964e-05,False,False,1,-inf,inf
251,318,251,91.44,0.0,False,functional,0,0,1e-05,inf,3500.0,39600.0,6.30901964e-05,False,False,1,-inf,inf
252,319,252,85.34400000000001,0.0,False,functional,0,0,1e-05,inf,3500.0,39400.0,-0.0073626259198800005,False,False,6,-inf,inf
253,320,253,98.1456,0.0,False,functional,0,0,1e-05,inf,25900.0,38800.0,6.30901964e-05,False,False,1,-inf,inf
254,321,254,99.9744,0.0,False,functional,0,0,1e-05,inf,24000.0,40200.0,6.30901964e-05,False,False,1,-inf,inf
255,322,255,96.9264,0.0,False,functional,0,0,1e-05,inf,23500.0,40500.0,6.30901964e-05,False,False,1,-inf,inf
256,323,256,86.56320000000001,0.0,False,functional,0,0,1e-05,inf,23400.0,38200.0,0.00630901964,False,False,1,-inf,inf
257,324,257,79.248,0.0,False,functional,0,0,1e-05,inf,22500.0,41300.0,0.00630901964,False,False,1,-inf,inf
258,325,258,80.4672,0.0,False,functional,0,0,1e-05,inf,20800.0,42000.0,6.30901964e-05,False,False,1,-inf,inf
259,326,259,104.2416,0.0,False,functional,0,0,1e-05,inf,25900.0,45400.0,6.30901964e-05,False,False,1,-inf,inf
260,327,260,104.8512,0.0,False,functional,0,0,1e-05,inf,26600.0,45500.0,6.30901964e-05,False,False,1,-inf,inf
261,328,261,110.33760000000001,0.0,False,functional,0,0,1e-05,inf,26600.0,48700.0,6.30901964e-05,False,False,1,-inf,inf
262,329,262,110.33760000000001,0.0,False,functional,0,0,1e-05,inf,26800.0,48600.0,6.30901964e-05,False,False,1,-inf,inf
263,330,263,107.89920000000001,0.0,False,functional,0,0,1e-05,inf,27100.0,48200.0,6.30901964e-05,False,False,1,-inf,inf
264,331,264,104.8512,0.0,False,functional,0,0,1e-05,inf,27500.0,47700.0,6.30901964e-05,False,False,1,-inf,inf
265,332,265,104.2416,0.0,False,functional,0,0,1e-05,inf,29600.0,47500.0,0.00031545098200000003,False,False,1,-inf,inf
266,334,266,113.38560000000001,0.0,False,functional,0,0,1e-05,inf,26600.0,49600.0,0.0005047215712,False,False,1,-inf,inf
267,335,267,115.21440000000001,0.0,False,functional,0,0,1e-05,inf,26600.0,49900.0,0.0001261803928,False,False,1,-inf,inf
268,336,268,117.04320000000001,0.0,False,functional,0,0,1e-05,inf,26600.0,50800.0,0.00157725491,False,False,1,-inf,inf
269,337,269,130.4544,0.0,False,functional,0,0,1e-05,inf,23700.0,49700.0,0.0001261803928,False,False,1,-inf,inf
270,428,270,85.95360000000001,0.0,False,functional,0,0,1e-05,inf,15800.0,32700.0,0.0004416313748,False,False,1,-inf,inf
271,429,271,85.95360000000001,0.0,False,functional,0,0,1e-05,inf,16000.0,32700.0,-0.00315450982,False,False,2,-inf,inf
272,430,272,102.7176,0.0,False,functional,0,0,1e-05,inf,42400.0,39300.0,0.0002523607856,False,False,1,-inf,inf
273,431,273,103.632,0.0,False,functional,0,0,1e-05,inf,42400.0,39100.0,0.00031545098200000003,False,False,1,-inf,inf
274,432,274,103.9368,0.0,False,functional,0,0,1e-05,inf,42800.0,39000.0,0.0002523607856,False,False,1,-inf,inf
275,433,275,70.7136,0.0,False,functional,0,0,1e-05,inf,33700.0,25500.0,0.00031545098200000003,False,False,1,-inf,inf
276,434,276,68.58,0.0,False,functional,0,0,1e-05,inf,31700.0,24400.0,0.0005047215712,False,False,1,-inf,inf
277,435,277,79.248,0.0,False,functional,0,0,1e-05,inf,31700.0,25200.0,0.00473176473,False,False,1,-inf,inf
278,436,278,82.296,0.0,False,functional,0,0,1e-05,inf,31700.0,26000.0,0.0005047215712,False,False,1,-inf,inf
279,437,279,83.82000000000001,0.0,False,functional,0,0,1e-05,inf,29900.0,25700.0,-0.00525541336012,False,False,2,-inf,inf
280,438,280,84.12480000000001,0.0,False,functional,0,0,1e-05,inf,36600.0,30000.0,0.0,False,False,1,-inf,inf
281,439,281,104.5464,0.0,False,functional,0,0,1e-05,inf,43400.0,40200.0,0.0013879843208000002,False,False,1,-inf,inf
282,440,282,100.584,0.0,False,functional,0,0,1e-05,inf,42400.0,38200.0,0.0005047215712,False,False,1,-inf,inf
283,441,283,85.95360000000001,0.0,False,functional,0,0,1e-05,inf,28100.0,36600.0,0.0001261803928,False,False,1,-inf,inf
284,444,284,103.632,0.0,False,functional,0,0,1e-05,inf,43800.0,43600.0,0.0002523607856,False,False,1,-inf,inf
285,445,285,112.77600000000001,0.0,False,functional,0,0,1e-05,inf,13600.0,25700.0,0.0017034353028,False,False,1,-inf,inf
286,446,286,80.4672,0.0,False,functional,0,0,1e-05,inf,18000.0,30400.0,0.0024605176596000002,False,False,1,-inf,inf
287,447,287,83.82000000000001,0.0,False,functional,0,0,1e-05,inf,13700.0,31400.0,0.0001261803928,False,False,1,-inf,inf
288,448,288,82.296,0.0,False,functional,0,0,1e-05,inf,12500.0,31400.0,0.0004416313748,False,False,1,-inf,inf
289,449,289,104.2416,0.0,False,functional,0,0,1e-05,inf,28500.0,41300.0,0.00157725491,False,False,1,-inf,inf
290,450,290,103.9368,0.0,False,functional,0,0,1e-05,inf,25900.0,41300.0,6.30901964e-05,False,False,1,-inf,inf
291,453,291,102.108,0.0,False,functional,0,0,1e-05,inf,39300.0,32100.0,0.0008201725532,False,False,1,-inf,inf
292,454,292,88.39200000000001,0.0,False,functional,0,0,1e-05,inf,30000.0,31400.0,0.0017034353028,False,False,1,-inf,inf
293,455,293,108.50880000000001,0.0,False,functional,0,0,1e-05,inf,39500.0,37300.0,0.00031545098200000003,False,False,1,-inf,inf
294,457,294,91.1352,0.0,False,functional,0,0,1e-05,inf,37100.0,30600.0,0.0004416313748,False,False,1,-inf,inf
295,458,295,88.39200000000001,0.0,False,functional,0,0,1e-05,inf,37300.0,31200.0,0.0004416313748,False,False,1,-inf,inf
296,459,296,88.08720000000001,0.0,False,functional,0,0,1e-05,inf,37000.0,34100.0,0.0004416313748,False,False,1,-inf,inf
297,460,297,99.9744,0.0,False,functional,0,0,1e-05,inf,37900.0,37400.0,0.0,False,False,1,-inf,inf
298,461,298,82.296,0.0,False,functional,0,0,1e-05,inf,41200.0,25800.0,0.0001261803928,False,False,1,-inf,inf
299,462,299,80.1624,0.0,False,functional,0,0,1e-05,inf,40200.0,25700.0,0.0001261803928,False,False,1,-inf,inf
300,463,300,80.772,0.0,False,functional,0,0,1e-05,inf,40200.0,25200.0,0.0001261803928,False,False,1,-inf,inf
301,500,301,103.632,0.0,False,functional,0,0,1e-05,inf,37800.0,53900.0,0.0010094431424,False,False,1,-inf,inf
302,501,302,91.44,0.0,False,functional,0,0,1e-05,inf,37800.0,51800.0,0.00031545098200000003,False,False,1,-inf,inf
303,502,303,100.584,0.0,False,functional,0,0,1e-05,inf,37800.0,50000.0,0.00031545098200000003,False,False,1,-inf,inf
304,504,304,100.584,0.0,False,functional,0,0,1e-05,inf,37800.0,49400.0,0.00031545098200000003,False,False,1,-inf,inf
305,505,305,94.488,0.0,False,functional,0,0,1e-05,inf,39600.0,50000.0,0.00031545098200000003,False,False,1,-inf,inf
306,506,306,91.44,0.0,False,functional,0,0,1e-05,inf,39800.0,50700.0,0.00031545098200000003,False,False,1,-inf,inf
307,507,307,100.584,0.0,False,functional,0,0,1e-05,inf,39900.0,52400.0,0.00031545098200000003,False,False,1,-inf,inf
308,508,308,100.584,0.0,False,functional,0,0,1e-05,inf,39900.0,52800.0,0.00031545098200000003,False,False,1,-inf,inf
309,509,309,97.536,0.0,False,functional,0,0,1e-05,inf,40500.0,50600.0,0.00031545098200000003,False,False,1,-inf,inf
310,510,310,97.536,0.0,False,functional,0,0,1e-05,inf,42000.0,51100.0,0.00031545098200000003,False,False,1,-inf,inf
311,591,311,135.3312,0.0,False,functional,0,0,1e-05,inf,23100.0,50000.0,6.30901964e-05,False,False,13,-inf,inf
312,615,312,106.68,0.0,False,functional,0,0,1e-05,inf,13500.0,21800.0,0.0006309019640000001,False,False,1,-inf,inf
313,616,313,85.34400000000001,0.0,False,functional,0,0,1e-05,inf,17400.0,18200.0,0.0006309019640000001,False,False,1,-inf,inf
314,617,314,76.2,0.0,False,functional,0,0,1e-05,inf,23400.0,28400.0,0.0002523607856,False,False,1,-inf,inf
315,618,315,83.82000000000001,0.0,False,functional,0,0,1e-05,inf,29900.0,26000.0,0.0002523607856,False,False,1,-inf,inf
316,619,316,85.34400000000001,0.0,False,functional,0,0,1e-05,inf,23500.0,24300.0,0.0002523607856,False,False,1,-inf,inf
317,620,317,73.152,0.0,False,functional,0,0,1e-05,inf,22400.0,15200.0,0.0002523607856,False,False,1,-inf,inf
318,621,318,76.2,0.0,False,functional,0,0,1e-05,inf,23500.0,15100.0,0.0002523607856,False,False,1,-inf,inf
319,622,319,70.104,0.0,False,functional,0,0,1e-05,inf,23500.0,13300.0,0.0002523607856,False,False,1,-inf,inf
320,623,320,73.152,0.0,False,functional,0,0,1e-05,inf,22400.0,13600.0,0.0002523607856,False,False,1,-inf,inf
321,624,321,76.2,0.0,False,functional,0,0,1e-05,inf,23000.0,14600.0,-0.013494993009960002,False,False,7,-inf,inf
322,625,322,60.96,0.0,False,functional,0,0,1e-05,inf,22300.0,12000.0,0.014510745172000001,False,False,1,-inf,inf
323,626,323,79.248,0.0,False,functional,0,0,1e-05,inf,21300.0,10000.0,0.0002523607856,False,False,1,-inf,inf
324,627,324,76.2,0.0,False,functional,0,0,1e-05,inf,19800.0,5600.0,0.0002523607856,False,False,1,-inf,inf
325,628,325,79.248,0.0,False,functional,0,0,1e-05,inf,19600.0,2100.0,0.0002523607856,False,False,1,-inf,inf
326,629,326,79.248,0.0,False,functional,0,0,1e-05,inf,19000.0,1000.0,0.0002523607856,False,False,1,-inf,inf
327,630,327,97.536,0.0,False,functional,0,0,1e-05,inf,38800.0,41400.0,0.00946352946,False,False,1,-inf,inf
328,634,328,60.96,0.0,False,functional,0,0,1e-05,inf,18300.0,0.0,0.0,False,False,1,-inf,inf
329,635,329,130.4544,0.0,False,functional,0,0,1e-05,inf,23700.0,49400.0,-0.00544468394932,False,False,9,-inf,inf
330,636,330,99.6696,0.0,False,functional,0,0,1e-05,inf,37450.0,35350.0,0.0,False,False,1,-inf,inf
331,637,331,94.1832,0.0,False,functional,0,0,1e-05,inf,40200.0,45550.0,0.0,False,False,1,-inf,inf
332,638,332,96.012,0.0,False,functional,0,0,1e-05,inf,37800.0,50900.0,0.0,False,False,1,-inf,inf
333,639,333,84.42960000000001,0.0,False,functional,0,0,1e-05,inf,26700.0,25150.0,0.0,False,False,1,-inf,inf
334,640,334,106.68,0.0,False,functional,0,0,1e-05,inf,45700.0,42200.0,0.0,False,False,1,-inf,inf
335,641,335,96.012,0.0,False,functional,0,0,1e-05,inf,38100.0,50900.0,0.0,False,False,1,-inf,inf
336,700,336,102.4128,0.0,False,functional,0,0,1e-05,inf,42900.0,38200.0,0.0,False,False,1,-inf,inf
337,186,337,135.3312,8.8392,False,functional,0,0,729.6587699003967,12.8016,42800.0,38500.0,0.0,True,False,-,135.3312,148.1328
338,338,338,135.3312,9.936480000000001,False,functional,0,0,317.83936016861287,12.8016,23100.0,50200.0,0.0,True,False,-,135.3312,148.1328
339,i186,339,135.3312,0.0,False,functional,0,0,1e-05,148.1328,42800.0,38500.0,0.0,False,True,-,135.3312,148.1328
340,i338,340,135.3312,0.0,False,functional,0,0,1e-05,148.1328,23100.0,50200.0,0.0,False,True,-,135.3312,148.1328
