37800,-9.886154e-11,-0.002330755,0.0010891389,-0.0010836875,-0.0023253027,-0.0058976724,-0.006673682,0.0021728263,-0.009467316,0.00077600946,-0.011640143,-0.017038064,-0.019521294,-0.024459565,-0.03221966,0.0046278676,0.008098687,0.00024872276,0.005243372,0.0021393346,0.0012751073,0.0074496907,0.0022589187,-0.00022431149,0.002241936,-0.042335972,-0.040628754,-0.04357759,-0.05009607,0.0055872686,0.0029488357,0.0017072208,0.00026721958,0.00046560567,0.00023280283,-0.00049909775,0.000353588,0.00046560567,0.000112017675,0.0001552019
39600,2.010699e-11,-0.0009190373,0.00042945723,-0.00042730768,-0.0009168876,-0.0023255048,-0.0026314924,0.0008567649,-0.0037330473,0.00030598746,-0.004589812,-0.006718261,-0.0076974207,-0.009644626,-0.0127045,0.0018248097,0.003193385,9.8073615e-05,0.0020675086,0.0008435587,0.0005027862,0.0029374796,0.0008907119,-8.8448025e-05,0.0008840154,-0.016693454,-0.01602028,-0.017183032,-0.019753326,0.00220311,0.0011627524,0.0006731724,0.000105367064,0.00018359248,9.179624e-05,-0.0001967987,0.0001394229,0.00018359248,4.416957e-05,6.11975e-05
41400,-1.6096257e-08,-0.0009190545,0.0004294559,-0.000427309,-0.000916889,-0.0023255236,-0.0026315106,0.0008567649,-0.0037330657,0.00030598746,-0.004589831,-0.0067182793,-0.007697439,-0.009644642,-0.012704518,0.0018248078,0.0031933868,9.807187e-05,0.0020675086,0.0008435588,0.0005027861,0.0029374796,0.0008907119,-8.8448025e-05,0.0008840154,-0.016693471,-0.016020298,-0.01718305,-0.019753346,0.00220311,0.0011627524,0.0006731724,0.000105367064,0.00018359248,9.179624e-05,-0.00019679859,0.0001394229,0.00018359248,4.416957e-05,6.11975e-05
43200,0.03504787,0.028933868,0.0056496556,0.0048370534,0.00437271,0.032842234,0.032552022,0.00081260176,0.031507246,0.0002902149,0.030694645,0.02867591,0.027747221,0.022926789,0.02002464,0.004704345,5.5179687e-05,0.0022407745,0.0011350944,-2.5765137e-05,0.0013027109,0.0027860631,0.0008447989,-8.388885e-05,0.00083844765,0.019214904,0.019853376,0.018750558,0.016312754,0.0020895477,0.0011028167,0.0006384728,9.993577e-05,0.00017412895,8.706447e-05,-0.0010124958,0.00013223616,0.00017412895,4.189279e-05,5.8042984e-05
45000,0.03504787,0.028934008,0.005649517,0.004836915,0.004372571,0.032842234,0.032552022,0.00081260176,0.031507246,0.0002902149,0.030694645,0.02867591,0.027747221,0.022926789,0.02002464,0.004704345,5.517968e-05,0.0022407745,0.0011350944,-2.5765134e-05,0.0013027109,0.0027860631,0.0008447989,-8.388885e-05,0.00083844765,0.019214904,0.019853376,0.018750558,0.016312754,0.0020895477,0.0011028167,0.0006384728,9.993577e-05,0.00017412895,8.706447e-05,-0.0010124958,0.00013223616,0.00017412895,4.189279e-05,5.8042984e-05
46800,0.043809835,0.036546312,0.0069203153,0.0063196965,0.0059764856,0.042179585,0.041965075,0.00060061866,0.041192856,0.00021450668,0.040592235,0.039100125,0.038413707,0.032223154,0.030078089,0.0061047473,-0.002586838,0.0033837056,-6.115907e-05,-0.00091918575,0.0018630151,0.002059264,0.0006244165,-6.20048e-05,0.0006197221,0.032107208,0.032579124,0.031763997,0.029962143,0.0015444482,0.00081512536,0.0004719147,7.3865565e-05,0.000128704,6.4352e-05,-0.0016485085,9.773977e-05,0.000128704,3.0964235e-05,4.290133e-05
48600,0.043809835,0.036546312,0.0069203153,0.0063196965,0.0059764856,0.042179585,0.041965075,0.00060061866,0.041192856,0.00021450668,0.040592235,0.039100125,0.038413707,0.032223172,0.030078102,0.006104733,-0.0025868237,0.0033836935,-6.115658e-05,-0.0009191833,0.0018630127,0.002059264,0.0006244165,-6.20048e-05,0.0006197221,0.032107208,0.032579124,0.031763997,0.029962143,0.0015444482,0.00081512536,0.0004719147,7.3865565e-05,0.000128704,6.4352e-05,-0.001648506,9.773977e-05,0.000128704,3.0964235e-05,4.290133e-05
50400,0.043809835,0.035944674,0.007143407,0.005880341,0.005158589,0.040381514,0.03993042,0.0012630658,0.03830648,0.00045109494,0.03704341,0.033905596,0.03246209,0.026569277,0.022058325,0.005712378,0.0016855787,0.0024073173,0.0022885161,0.0004841365,0.0015006812,0.004330511,0.0013131114,-0.00013039245,0.0013032393,0.0191999,0.020192308,0.01847815,0.014688952,0.0032478834,0.0017141608,0.0009924088,0.00015533494,0.00027065695,0.00013532848,-0.0010495862,0.00020554099,0.00027065695,6.5115964e-05,9.021899e-05
52200,0.043809835,0.035944674,0.007143407,0.005880341,0.005158589,0.040381514,0.03993042,0.0012630658,0.03830648,0.00045109494,0.03704341,0.033905596,0.03246209,0.026569277,0.022058327,0.0057123774,0.0016855794,0.0024073205,0.0022885203,0.00048414062,0.0015006771,0.004330511,0.0013131114,-0.00013039245,0.0013032393,0.0191999,0.020192308,0.01847815,0.014688952,0.0032478834,0.0017141608,0.0009924088,0.00015533494,0.00027065695,0.00013532848,-0.0010495821,0.00020554099,0.00027065695,6.5115964e-05,9.021899e-05
54000,0.043809835,0.036603224,0.00689873,0.00635994,0.0060520596,0.042347405,0.042154983,0.0005387903,0.04146225,0.00019242513,0.04092346,0.03958495,0.03896919,0.032801438,0.030877188,0.00609078,-0.0029350084,0.0034375263,-0.00026718256,-0.001036883,0.0018835535,0.0018472811,0.0005601384,-5.5621957e-05,0.0005559273,0.03331189,0.033735227,0.033004012,0.03138764,0.0013854608,0.0007312154,0.00042333524,6.626175e-05,0.00011545507,5.7727535e-05,-0.0016911284,8.767832e-05,0.00011545507,2.7776741e-05,3.848502e-05
55800,0.043809835,0.036603224,0.00689873,0.00635994,0.0060520596,0.042347405,0.042154983,0.0005387903,0.04146225,0.00019242513,0.04092346,0.03958495,0.03896919,0.03280145,0.030877199,0.00609077,-0.002934998,0.0034375337,-0.0002671648,-0.0010368653,0.0018835358,0.0018472811,0.0005601384,-5.5621957e-05,0.0005559273,0.03331189,0.033735227,0.033004012,0.03138764,0.0013854608,0.0007312154,0.00042333524,6.626175e-05,0.00011545507,5.7727535e-05,-0.0016911105,8.767832e-05,0.00011545507,2.7776741e-05,3.848502e-05
57600,0.043809835,0.036848586,0.006804788,0.0065309764,0.006374513,0.043066632,0.04296884,0.00027381149,0.0426168,9.778981e-05,0.04234299,0.041662764,0.041349836,0.035360437,0.034382537,0.0059502837,-0.0043465304,0.003624584,-0.0011131056,-0.0015042648,0.0019345401,0.0009387821,0.0002846605,-2.8266895e-05,0.0002825204,0.038474813,0.038689952,0.03831835,0.03749692,0.0007040867,0.00037160126,0.00021513758,3.367401e-05,5.8673882e-05,2.9336941e-05,-0.0018367502,4.4557837e-05,5.8673882e-05,1.4116047e-05,1.9557961e-05
59400,0.043809835,0.036848586,0.006804788,0.0065309764,0.006374513,0.043066632,0.04296884,0.00027381149,0.0426168,9.778981e-05,0.04234299,0.041662764,0.041349836,0.035360713,0.03438282,0.005950004,-0.0043462506,0.0036244774,-0.0011129328,-0.0015040921,0.0019343672,0.0009387821,0.0002846605,-2.8266895e-05,0.0002825204,0.038474813,0.038689952,0.03831835,0.03749692,0.0007040867,0.00037160126,0.00021513758,3.367401e-05,5.8673882e-05,2.9336941e-05,-0.0018365774,4.4557837e-05,5.8673882e-05,1.4116047e-05,1.9557961e-05
61200,0.0065714754,0.004978184,0.0011996081,0.0005106631,0.000116980234,0.004701482,0.00445543,0.000688945,0.0035696437,0.0002460518,0.0028806985,0.0011691625,0.00038179665,-0.0016493582,-0.004109876,0.0019327342,0.002102515,0.00046802667,0.0015863347,0.00060212746,0.0004805003,0.0023620971,0.00071624253,-7.1123155e-05,0.0007108578,-0.0068521257,-0.0063108117,-0.007245809,-0.009312644,0.0017715727,0.0009349968,0.0005413139,8.4728155e-05,0.00014763107,7.3815536e-05,-0.00023444855,0.000112113274,0.00014763107,3.5517798e-05,4.9210357e-05
63000,0.0065714754,0.004978184,0.0011996081,0.0005106631,0.000116980234,0.004701482,0.00445543,0.000688945,0.0035696437,0.0002460518,0.0028806985,0.0011691625,0.00038179665,-0.0016493582,-0.004109876,0.0019327342,0.002102515,0.00046802688,0.0015863349,0.00060212775,0.0004805001,0.0023620971,0.00071624253,-7.1123155e-05,0.0007108578,-0.0068521257,-0.0063108117,-0.007245809,-0.009312644,0.0017715727,0.0009349968,0.0005413139,8.4728155e-05,0.00014763107,7.3815536e-05,-0.00023444832,0.000112113274,0.00014763107,3.5517798e-05,4.9210357e-05
64800,-2.0136065e-11,-0.00035056105,0.00016381405,-0.00016299316,-0.00034974015,-0.0008870482,-0.0010037652,0.00032680726,-0.0014239458,0.00011671687,-0.001750753,-0.0025626356,-0.0029361297,-0.0036788823,-0.0048460504,0.00069606595,0.0012180908,3.739616e-05,0.0007886194,0.00032175193,0.00019180229,0.001120482,0.00033975608,-3.3737906e-05,0.00033720175,-0.006367605,-0.0061108284,-0.006554352,-0.0075347745,0.0008403615,0.0004435241,0.00025677713,4.019156e-05,7.0030124e-05,3.5015062e-05,-7.508542e-05,5.3181935e-05,7.0030124e-05,1.6848187e-05,2.3343375e-05
66600,-1.6096257e-08,-0.00035057415,0.00016381255,-0.00016299468,-0.00034974166,-0.00088706287,-0.0010037797,0.00032680726,-0.0014239603,0.00011671687,-0.0017507676,-0.00256265,-0.0029361441,-0.0036788906,-0.0048460597,0.0006960599,0.0012180967,3.7408154e-05,0.0007886374,0.0003217699,0.00019178432,0.001120482,0.00033975608,-3.3737906e-05,0.00033720175,-0.00636762,-0.0061108433,-0.006554367,-0.0075347885,0.0008403615,0.0004435241,0.00025677713,4.019156e-05,7.0030124e-05,3.5015062e-05,-7.506745e-05,5.3181935e-05,7.0030124e-05,1.6848187e-05,2.3343375e-05
68400,-1.6096257e-08,-0.0006348129,0.00029663433,-0.00029515172,-0.0006333152,-0.0016062916,-0.0018176439,0.00059178605,-0.0025785116,0.00021135216,-0.0031702977,-0.0046404633,-0.0053167907,-0.0066617653,-0.008775287,0.0012604339,0.0022057416,6.7740155e-05,0.001428073,0.00058266433,0.0003472852,0.0020289808,0.00061523396,-6.109297e-05,0.0006106086,-0.011530544,-0.011065569,-0.011868708,-0.013644066,0.0015217357,0.0008031382,0.0004649748,7.277931e-05,0.0001268113,6.340565e-05,-0.00013593303,9.630242e-05,0.0001268113,3.0508878e-05,4.2270436e-05
70200,-2.0136065e-11,-0.00063479884,0.0002966354,-0.00029515068,-0.00063331414,-0.0016062764,-0.0018176287,0.00059178605,-0.0025784967,0.00021135216,-0.0031702826,-0.0046404484,-0.005316775,-0.006661752,-0.008775273,0.0012604356,0.0022057402,6.774158e-05,0.0014280729,0.0005826643,0.0003472853,0.0020289808,0.00061523396,-6.109297e-05,0.0006106086,-0.011530528,-0.011065554,-0.011868693,-0.01364405,0.0015217357,0.0008031382,0.0004649748,7.277931e-05,0.0001268113,6.340565e-05,-0.00013593315,9.630242e-05,0.0001268113,3.0508878e-05,4.2270436e-05
72000,-2.0136065e-11,-0.0011938009,0.0005578517,-0.0005550594,-0.0011910087,-0.0030207587,-0.003418227,0.0011129112,-0.0048491126,0.00039746828,-0.005962024,-0.008726813,-0.009998712,-0.012528071,-0.016502753,0.0023703715,0.004148108,0.00012739463,0.0026856295,0.0010957567,0.00065310375,0.0038156952,0.0011570072,-0.00011489126,0.0011483087,-0.021684278,-0.020809848,-0.022320228,-0.02565896,0.0028617715,0.0015103794,0.0008744301,0.00013686855,0.00023848095,0.000119240474,-0.00025563547,0.00018110605,0.00023848095,5.7374902e-05,7.949365e-05
73800,-1.6096257e-08,-0.0011938193,0.00055785023,-0.00055506086,-0.0011910101,-0.0030207785,-0.003418247,0.0011129112,-0.0048491326,0.00039746828,-0.0059620435,-0.008726833,-0.009998731,-0.012528088,-0.01650277,0.0023703694,0.00414811,0.00012739275,0.0026856298,0.0010957568,0.0006531036,0.0038156952,0.0011570072,-0.00011489126,0.0011483087,-0.021684298,-0.020809868,-0.022320246,-0.025658982,0.0028617715,0.0015103794,0.0008744301,0.00013686855,0.00023848095,0.000119240474,-0.0002556353,0.00018110605,0.00023848095,5.7374902e-05,7.949365e-05
75600,-1.6096257e-08,-0.0014780543,0.0006906723,-0.00068721763,-0.0014745834,-0.003740003,-0.0042321067,0.00137789,-0.0060036797,0.0004921036,-0.0073815696,-0.010804641,-0.012379373,-0.015510959,-0.020431992,0.0029347439,0.0051357546,0.00015772512,0.0033250654,0.0013566512,0.00080860447,0.0047241943,0.0014324851,-0.00014224631,0.0014217156,-0.026847217,-0.02576459,-0.027634583,-0.03176825,0.0035431455,0.0018699936,0.0010826278,0.00016945631,0.00029526214,0.00014763107,-0.00031650093,0.00022422655,0.00029526214,7.1035596e-05,9.8420714e-05
77400,6.1016005e-11,-0.0014780393,0.00069067354,-0.00068721647,-0.0014745821,-0.0037399873,-0.004232091,0.00137789,-0.0060036634,0.0004921036,-0.0073815533,-0.010804626,-0.012379357,-0.015510945,-0.020431979,0.0029347455,0.0051357527,0.00015772667,0.0033250654,0.0013566511,0.0008086046,0.0047241943,0.0014324851,-0.00014224631,0.0014217156,-0.026847202,-0.025764573,-0.027634567,-0.031768236,0.0035431455,0.0018699936,0.0010826278,0.00016945631,0.00029526214,0.00014763107,-0.00031650104,0.00022422655,0.00029526214,7.1035596e-05,9.8420714e-05
79200,9.687736e-11,-0.0011274786,0.00052685995,-0.0005242228,-0.0011248415,-0.0028529386,-0.0032283254,0.0010510827,-0.0045797173,0.00037538668,-0.0056308005,-0.00824199,-0.009443227,-0.011832067,-0.015585934,0.002238684,0.0039176573,0.00012031714,0.002536428,0.0010348813,0.0006168202,0.0036037122,0.0010927289,-0.0001085084,0.0010845138,-0.020479597,-0.019653745,-0.021080213,-0.024233462,0.0027027843,0.0014264694,0.00082585064,0.00012926474,0.00022523201,0.000112616006,-0.00024143347,0.0001710446,0.00022523201,5.418741e-05,7.507733e-05
81000,4.456777e-11,-0.0011274789,0.00052685995,-0.00052422285,-0.0011248415,-0.002852939,-0.0032283259,0.0010510827,-0.0045797178,0.00037538668,-0.005630801,-0.008241991,-0.009443228,-0.011832067,-0.015585934,0.002238684,0.0039176573,0.000120317105,0.002536428,0.0010348813,0.0006168202,0.0036037122,0.0010927289,-0.0001085084,0.0010845138,-0.020479597,-0.019653745,-0.021080215,-0.024233462,0.0027027843,0.0014264694,0.00082585064,0.00012926474,0.00022523201,0.000112616006,-0.00024143347,0.0001710446,0.00022523201,5.418741e-05,7.507733e-05
82800,2.8350699e-11,-0.0011938008,0.0005578517,-0.0005550594,-0.0011910087,-0.0030207587,-0.003418227,0.0011129112,-0.0048491126,0.00039746828,-0.005962024,-0.008726813,-0.009998712,-0.012528071,-0.016502753,0.0023703715,0.004148108,0.00012739463,0.0026856295,0.0010957567,0.00065310375,0.0038156952,0.0011570072,-0.00011489126,0.0011483087,-0.021684278,-0.020809848,-0.022320228,-0.02565896,0.0028617715,0.0015103794,0.0008744301,0.00013686855,0.00023848095,0.000119240474,-0.00025563547,0.00018110605,0.00023848095,5.7374902e-05,7.949365e-05
84600,0.0,-0.0011938245,0.0005578499,-0.0005550612,-0.0011910105,-0.0030207844,-0.0034182526,0.0011129112,-0.004849138,0.00039746828,-0.0059620496,-0.008726838,-0.009998737,-0.012528093,-0.016502775,0.002370369,0.0041481103,0.00012739222,0.0026856298,0.0010957569,0.0006531035,0.0038156952,0.0011570072,-0.00011489126,0.0011483087,-0.021684302,-0.020809874,-0.022320254,-0.025658986,0.0028617715,0.0015103794,0.0008744301,0.00013686855,0.00023848095,0.000119240474,-0.00025563527,0.00018110605,0.00023848095,5.7374902e-05,7.949365e-05
